"","HL_SHORE_L","HL_FRAC_L","Cell_ID"
"16539",0,0,6483
"16540",0,0,15670
"16541",60.48,73.0827,15032
"16542",0,0,19405
"16543",0,0,2159
"16544",0,0,14142
"16545",24.67,28.5398,13563
"16546",0,0,14323
"16547",0,0,23083
"16548",359.41,80.6769,8012
"16549",0,0,4471
"16550",0,0,11639
"16551",0,0,8701
"16552",0,0,18833
"16553",55.79,8.12199,2518
"16554",110.57,68.9703,4228
"16555",0,0,17768
"16556",0,0,1777
"16557",0,0,21832
"16558",0,0,22607
"16559",0,0,5290
"16560",0,0,19897
"16561",0,0,7255
"16562",175.96,79.5779,13683
"16563",0,0,7989
"16564",728.18,54.0461,11329
"16565",0,0,12610
"16566",0,0,9202
"16567",267.68,77.6429,17830
"16568",0,0,10895
"16569",0,0,11836
"16570",0,0,15062
"16571",0,0,10349
"16572",0,0,8324
"16573",0,0,12332
"16574",0,0,20161
"16575",0,0,5252
"16576",0,0,22504
"16577",0,0,16677
"16578",0,0,3923
"16579",0,0,21869
"16580",0,0,19617
"16581",0,0,8908
"16582",0,0,2820
"16583",116.28,2.25592,14478
"16584",0,0,6548
"16585",0,0,19287
"16586",0,0,5107
"16587",0,0,11509
"16588",0,0,17643
"16589",0,0,17573
"16590",890.24,3.22269,6432
"16591",0,0,19879
"16592",0,0,12801
"16593",0,0,19947
"16594",323.4,34.8773,16038
"16595",0,0,16625
"16596",0,0,3349
"16597",0,0,23552
"16598",0,0,11735
"16599",327.04,16.4516,10288
"16600",36.93,72.3645,16236
"16601",0,0,15172
"16602",0,0,21041
"16603",0,0,1535
"16604",157.37,0.0233043,6026
"16605",159.99,86.8767,13355
"16606",0,0,22372
"16607",0,0,9436
"16608",41.65,100,18750
"16609",0,0,4868
"16610",0,0,13828
"16611",0,0,6608
"16612",0,0,22816
"16613",1961.18,26.9611,9567
"16614",108.66,5.0905,14285
"16615",36.67,11.9927,1992
"16616",583.02,19.3548,16219
"16617",0,0,12989
"16618",0,0,11041
"16619",96.52,90.254,4943
"16620",0,0,5419
"16621",0,0,20322
"16622",0,0,18609
"16623",0,0,15191
"16624",0,0,14663
"16625",0,0,11987
"16626",0,0,21685
"16627",0,0,6526
"16628",0,0,22085
"16629",0,0,8592
"16630",0,0,6827
"16631",38.86,88.7994,13951
"16632",0,0,3846
"16633",0,0,14972
"16634",0,0,9984
"16635",0,0,19336
"16636",16.32,100,2225
"16637",0,0,12230
"16638",0,0,18440
"16639",512.6,31.6634,11453
"16640",1260.08,24.0994,10734
"16641",0,0,19326
"16642",0,0,7805
"16643",0,0,22168
"16644",0,0,16882
"16645",0,0,8616
"16646",25.02,100,16116
"16647",78.18,70.9558,18690
"16648",0,0,16831
"16649",57.41,14.2574,23356
"16650",0,0,22586
"16651",0,0,18812
"16652",0,0,5633
"16653",0,0,7031
"16654",0,0,7773
"16655",116.97,79.8154,15459
"16656",0,0,8920
"16657",0,0,21103
"16658",20.73,100,6071
"16659",0,0,12020
"16660",0,0,8353
"16661",0,0,23080
"16662",0,0,17257
"16663",0,0,22834
"16664",1883.71,36.4302,6900
"16665",2071.53,29.9396,3218
"16666",0,0,23367
"16667",0,0,9304
"16668",0,0,4110
"16669",38.63,100,19114
"16670",0,0,16788
"16671",364.09,35.1997,14993
"16672",0,0,21259
"16673",0,0,21316
"16674",0,0,2617
"16675",4256.84,30.285,898
"16676",0,0,11628
"16677",0,0,17352
"16678",0,0,14536
"16679",0,0,20199
"16680",57.66,61.4579,18451
"16681",0,0,9848
"16682",35.57,73.731,16747
"16683",0,0,13558
"16684",0,0,8886
"16685",407.46,40.1467,769
"16686",848.24,48.7295,9713
"16687",0,0,12156
"16688",0,0,20172
"16689",0,0,14393
"16690",5910.89,0.417281,11896
"16691",75.58,52.9777,9051
"16692",0,0,21340
"16693",0,0,21505
"16694",0,0,12865
"16695",0,0,8704
"16696",28.33,100,7469
"16697",0,0,4315
"16698",0,0,19996
"16699",0,0,20373
"16700",0,0,17606
"16701",0,0,17805
"16702",0,0,23210
"16703",0,0,18667
"16704",0,0,4822
"16705",0,0,7162
"16706",0,0,19757
"16707",0,0,12979
"16708",0,0,22495
"16709",93.87,1.87727,1611
"16710",0,0,19763
"16711",0,0,20907
"16712",0,0,1292
"16713",0,0,6050
"16714",158.77,44.4886,10971
"16715",10336.5,6.89102,3177
"16716",394.09,60.8222,17831
"16717",0,0,19408
"16718",0,0,12710
"16719",0,0,6616
"16720",0,0,13501
"16721",0,0,11098
"16722",0,0,8605
"16723",0,0,379
"16724",2742.99,4.45403,9302
"16725",0,0,22565
"16726",0,0,16907
"16727",2544.12,12.2596,8035
"16728",0,0,15274
"16729",24.96,100,12978
"16730",0,0,14361
"16731",0,0,7270
"16732",0,0,21262
"16733",0,0,21240
"16734",0,0,16053
"16735",0,0,21681
"16736",0,0,7555
"16737",0,0,22103
"16738",0,0,17819
"16739",0,0,23145
"16740",0,0,15937
"16741",0,0,17555
"16742",0,0,6847
"16743",0,0,18311
"16744",0,0,6707
"16745",258.44,78.1164,15253
"16746",0,0,14165
"16747",29.72,42.4034,17306
"16748",496.82,52.7313,13138
"16749",0,0,22148
"16750",0,0,21276
"16751",64.1,1.29087,10714
"16752",57.25,78.1846,17715
"16753",0,0,7892
"16754",2369.04,37.8166,1807
"16755",0,0,13629
"16756",0,0,19052
"16757",1146.75,20.6707,15372
"16758",25.16,9.98658,17194
"16759",73.92,37.563,12702
"16760",0,0,5561
"16761",0,0,18569
"16762",0,0,8767
"16763",0,0,3747
"16764",0,0,8163
"16765",0,0,8836
"16766",0,0,19866
"16767",82.31,16.4546,13612
"16768",0,0,14045
"16769",500.68,11.9187,8454
"16770",0,0,19596
"16771",0,0,19605
"16772",0,0,12931
"16773",3458.06,15.6568,9134
"16774",0,0,7762
"16775",105.62,99.5086,2430
"16776",568.79,33.6724,5480
"16777",0,0,20464
"16778",0,0,8530
"16779",719.32,57.7245,10154
"16780",5081.56,1.66659,2550
"16781",2214,0.667677,1245
"16782",0,0,11982
"16783",106.48,80.2036,8046
"16784",0,0,13005
"16785",0,0,17984
"16786",2797.45,0.648516,5447
"16787",0,0,21388
"16788",0,0,23492
"16789",0,0,5575
"16790",0,0,22397
"16791",21.49,12.354,15228
"16792",0,0,15462
"16793",0,0,20471
"16794",0,0,23066
"16795",0,0,13636
"16796",0,0,21037
"16797",0,0,22852
"16798",0,0,13524
"16799",0,0,18781
"16800",0,0,18786
"16801",0,0,23275
"16802",0,0,5315
"16803",0,0,4080
"16804",143.6,67.0695,19820
"16805",0,0,19033
"16806",29.34,90.9845,13192
"16807",0,0,673
"16808",49,15.4984,23027
"16809",0,0,10525
"16810",0,0,19271
"16811",363.35,92.2279,2752
"16812",0,0,4256
"16813",0,0,14669
"16814",290.71,96.1496,9007
"16815",0,0,18753
"16816",172.8,83.8194,1076
"16817",5402.76,0.348079,10681
"16818",397.29,16.0703,4146
"16819",0,0,6503
"16820",19.55,100,13855
"16821",0,0,15834
"16822",0,0,10561
"16823",1222.74,36.2831,14443
"16824",0,0,19724
"16825",0,0,22856
"16826",0,0,21290
"16827",175.84,30.8563,14555
"16828",0,0,13346
"16829",0,0,15716
"16830",286.72,18.885,14430
"16831",1316.85,4.71616,764
"16832",0,0,11012
"16833",0,0,19754
"16834",0,0,8216
"16835",137.61,62.6685,6469
"16836",32.22,65.0001,4563
"16837",0,0,22156
"16838",0,0,21128
"16839",0,0,20348
"16840",0,0,22945
"16841",0,0,6307
"16842",653.51,52.2102,10142
"16843",0,0,4008
"16844",0,0,15347
"16845",0,0,20069
"16846",0,0,6835
"16847",0,0,6304
"16848",217.22,35.801,217
"16849",0,0,23289
"16850",11442.4,13.7491,1815
"16851",0,0,21165
"16852",117.72,41.5189,23019
"16853",46.86,63.4417,9694
"16854",0,0,3396
"16855",0,0,21962
"16856",0,0,13614
"16857",0,0,15649
"16858",0,0,10581
"16859",0,0,23106
"16860",0,0,5877
"16861",0,0,15344
"16862",0,0,10978
"16863",0,0,2999
"16864",22.87,0.926452,22130
"16865",0,0,20200
"16866",0,0,20496
"16867",50.42,41.8146,89
"16868",436.59,50.2184,13258
"16869",0,0,22082
"16870",0,0,14613
"16871",0,0,18577
"16872",0,0,16334
"16873",0,0,20903
"16874",134.19,33.1434,11454
"16875",0,0,12838
"16876",0,0,10505
"16877",0,0,4625
"16878",0,0,19714
"16879",53.25,4.50497,2844
"16880",0,0,8805
"16881",0,0,12172
"16882",0,0,9452
"16883",0,0,21257
"16884",0,0,18782
"16885",133.54,49.9363,2663
"16886",2688.05,0.119039,1282
"16887",48.17,0.422519,15404
"16888",0,0,18675
"16889",28.69,57.2401,10519
"16890",0,0,17818
"16891",56.5,77.6988,19814
"16892",57.83,5.25275,14417
"16893",0,0,7032
"16894",0,0,16995
"16895",0,0,20110
"16896",0,0,1163
"16897",66.69,66.8235,10185
"16898",0,0,17082
"16899",264.58,30.844,9528
"16900",0,0,14509
"16901",0,0,16711
"16902",0,0,20915
"16903",0,0,4916
"16904",0,0,4266
"16905",260.31,79.8119,13135
"16906",536.96,45.7269,15968
"16907",0,0,5780
"16908",0,0,19417
"16909",1477.97,25.0164,11930
"16910",0,0,7738
"16911",62.21,86.2764,22488
"16912",0,0,22969
"16913",0,0,13227
"16914",0,0,1517
"16915",4041.75,4.7105,851
"16916",6002.46,3.03252,1553
"16917",0,0,23415
"16918",0,0,23517
"16919",215.06,43.0965,8585
"16920",NA,NA,6501
"16921",92.57,84.7076,2575
"16922",27.11,45.3826,23089
"16923",498.2,69.3578,13697
"16924",60.51,100,489
"16925",0,0,15672
"16926",193.25,66.3383,13132
"16927",0,0,20443
"16928",112.97,75.3201,15819
"16929",572.5,22.4096,9525
"16930",0,0,9433
"16931",76.73,86.9725,6587
"16932",25.58,39.1733,5855
"16933",0,0,8321
"16934",0,0,14723
"16935",0,0,9755
"16936",0,0,21362
"16937",857.66,44.4505,265
"16938",0,0,23153
"16939",0,0,8189
"16940",0,0,13318
"16941",0,0,13764
"16942",0,0,3484
"16943",0,0,5705
"16944",0,0,13383
"16945",192.06,73.6213,17742
"16946",0,0,441
"16947",0,0,9965
"16948",0,0,13117
"16949",0,0,18274
"16950",0,0,15166
"16951",0,0,17920
"16952",0,0,21526
"16953",0,0,20000
"16954",0,0,10631
"16955",0,0,3876
"16956",0,0,21694
"16957",49.48,55.502,10679
"16958",0,0,19580
"16959",13.95,0.751681,2154
"16960",0,0,11653
"16961",0,0,1998
"16962",0,0,17444
"16963",28.3,95.2284,14562
"16964",0,0,9175
"16965",0,0,18266
"16966",0,0,11770
"16967",0,0,18506
"16968",0,0,20465
"16969",0,0,21180
"16970",0,0,4929
"16971",0,0,14032
"16972",0,0,19064
"16973",0,0,3056
"16974",70.45,100,8006
"16975",0,0,100
"16976",0,0,5761
"16977",211.35,42.8505,14275
"16978",0,0,16328
"16979",0,0,22189
"16980",0,0,4960
"16981",0,0,15886
"16982",0,0,3430
"16983",0,0,5389
"16984",0,0,13270
"16985",724.28,23.6041,4533
"16986",0,0,11177
"16987",0,0,8203
"16988",0,0,10029
"16989",0,0,5271
"16990",0,0,20379
"16991",0,0,16535
"16992",50.13,0.792806,8337
"16993",0,0,11052
"16994",181.12,60.3969,18825
"16995",0,0,334
"16996",0,0,20947
"16997",0,0,22524
"16998",0,0,8876
"16999",0,0,23420
"17000",1459.09,19.6406,5045
"17001",0,0,21203
"17002",202.79,100,8047
"17003",0,0,21206
"17004",0,0,22389
"17005",0,0,130
"17006",0,0,484
"17007",0,0,2859
"17008",0,0,12890
"17009",0,0,12573
"17010",0,0,7056
"17011",0,0,19959
"17012",0,0,18384
"17013",0,0,445
"17014",0,0,6186
"17015",0,0,12474
"17016",0,0,21489
"17017",0,0,1731
"17018",0,0,21089
"17019",0,0,17492
"17020",0,0,18831
"17021",0,0,10017
"17022",1321.31,66.9269,2196
"17023",26.07,49.0476,1357
"17024",0,0,21005
"17025",0,0,19899
"17026",2561.98,5.10517,8590
"17027",0,0,14658
"17028",0,0,529
"17029",0,0,17682
"17030",0,0,3933
"17031",0,0,16795
"17032",0,0,14534
"17033",0,0,12618
"17034",0,0,15205
"17035",0,0,3602
"17036",0,0,455
"17037",0,0,19338
"17038",0,0,13461
"17039",0,0,5495
"17040",0,0,22169
"17041",0,0,9355
"17042",0,0,13892
"17043",0,0,13125
"17044",0,0,9213
"17045",0,0,20724
"17046",0,0,18224
"17047",0,0,7729
"17048",5331.72,4.1072,11280
"17049",419.64,11.2524,18459
"17050",0,0,15941
"17051",0,0,14671
"17052",0,0,6590
"17053",1990.22,12.2506,3340
"17054",0,0,7871
"17055",0,0,13914
"17056",0,0,18140
"17057",0,0,3337
"17058",77.25,5.26263,18173
"17059",0,0,21707
"17060",0,0,21469
"17061",0,0,17705
"17062",281.63,86.708,13084
"17063",0,0,5713
"17064",39.03,13.5949,18496
"17065",189.36,77.401,14242
"17066",0,0,7790
"17067",1899.13,9.79423,1800
"17068",0,0,11577
"17069",56.56,21.6021,18462
"17070",0,0,1142
"17071",0,0,7202
"17072",154.82,22.561,2659
"17073",0,0,22271
"17074",610.2,24.0253,15122
"17075",2183.88,26.2987,1232
"17076",36.88,100,7008
"17077",25.53,57.294,9126
"17078",0,0,20198
"17079",0,0,21745
"17080",0,0,11092
"17081",0,0,10567
"17082",208.1,94.1423,2498
"17083",0,0,21386
"17084",0,0,20158
"17085",0,0,12970
"17086",0,0,4516
"17087",0,0,21965
"17088",35.45,100,2517
"17089",0,0,10639
"17090",0,0,13820
"17091",0,0,1904
"17092",0,0,10166
"17093",700.96,24.3355,10870
"17094",0,0,18475
"17095",0,0,7436
"17096",2528.08,15.8312,397
"17097",35.03,62.0269,17845
"17098",0,0,3421
"17099",0,0,13197
"17100",0,0,2094
"17101",77.96,100,392
"17102",27.94,1.97962,607
"17103",0,0,13936
"17104",0,0,19082
"17105",60.95,100,17753
"17106",195.93,32.9243,14514
"17107",5331.72,3.51105,11888
"17108",0,0,7118
"17109",0,0,9936
"17110",0,0,10807
"17111",184.36,99.4551,16031
"17112",0,0,10490
"17113",0,0,16714
"17114",5331.72,0.73022,13090
"17115",0,0,14472
"17116",0,0,2301
"17117",0,0,22017
"17118",0,0,13957
"17119",0,0,22061
"17120",0,0,22830
"17121",0,0,11576
"17122",0,0,13593
"17123",0,0,18474
"17124",0,0,2855
"17125",0,0,5237
"17126",0,0,16648
"17127",73.39,42.4578,14335
"17128",0,0,10598
"17129",0,0,18419
"17130",162.45,39.4692,13750
"17131",0,0,12668
"17132",0,0,19248
"17133",0,0,12325
"17134",0,0,19433
"17135",282.84,87.7068,6926
"17136",0,0,12841
"17137",90.49,52.4544,8398
"17138",370.9,88.2782,2512
"17139",0,0,7200
"17140",530.67,63.6313,5457
"17141",0,0,4033
"17142",0,0,15847
"17143",0,0,3937
"17144",0,0,19442
"17145",0,0,2426
"17146",90.97,39.0033,972
"17147",0,0,6447
"17148",0,0,2078
"17149",0,0,5942
"17150",0,0,3915
"17151",4018.32,3.99826,1367
"17152",0,0,20675
"17153",0,0,3309
"17154",0,0,23313
"17155",0,0,3736
"17156",0,0,19851
"17157",0,0,22228
"17158",44.71,3.54755,11315
"17159",0,0,5614
"17160",0,0,10378
"17161",0,0,20261
"17162",0,0,17931
"17163",0,0,19497
"17164",0,0,20767
"17165",547.78,12.1052,7749
"17166",0,0,940
"17167",0,0,12453
"17168",120.27,48.7348,6781
"17169",0,0,22738
"17170",0,0,21875
"17171",599.37,59.3442,15252
"17172",0,0,22669
"17173",0,0,18180
"17174",0,0,9810
"17175",0,0,19531
"17176",0,0,11424
"17177",0,0,5247
"17178",34.43,86.9737,8952
"17179",0,0,4196
"17180",0,0,8804
"17181",0,0,4076
"17182",0,0,7731
"17183",1924.4,8.88098,4300
"17184",0,0,19482
"17185",0,0,22750
"17186",0,0,18612
"17187",0,0,20520
"17188",0,0,21468
"17189",23.42,84.6162,6306
"17190",0,0,12852
"17191",62.44,71.4341,14816
"17192",0,0,14459
"17193",1168.16,51.6089,3228
"17194",0,0,6032
"17195",0,0,3107
"17196",0,0,20209
"17197",863.39,58.4837,10283
"17198",0,0,22043
"17199",0,0,7277
"17200",0,0,2395
"17201",0,0,9998
"17202",0,0,8723
"17203",0,0,20429
"17204",277.89,65.2633,11309
"17205",0,0,14865
"17206",0,0,438
"17207",0,0,17809
"17208",0,0,7556
"17209",162.35,62.4076,3862
"17210",159.61,31.4857,2909
"17211",0,0,7126
"17212",0,0,18951
"17213",17.81,48.7398,5434
"17214",0,0,16275
"17215",0,0,17911
"17216",0,0,21613
"17217",0,0,16545
"17218",0,0,13057
"17219",0,0,19192
"17220",0,0,3132
"17221",0,0,21380
"17222",0,0,4515
"17223",147.85,83.7729,1228
"17224",0,0,22386
"17225",395.02,56.9638,5828
"17226",0,0,4194
"17227",110.68,14.5415,19029
"17228",0,0,18805
"17229",0,0,6724
"17230",0,0,19215
"17231",0,0,12879
"17232",0,0,19975
"17233",462.12,66.8,16499
"17234",0,0,22347
"17235",1616.23,27.5318,11304
"17236",0,0,12256
"17237",225.81,87.8176,2487
"17238",0,0,11846
"17239",45.32,100,3273
"17240",26.46,100,8808
"17241",469.25,51.8983,11544
"17242",0,0,22505
"17243",32.74,100,4963
"17244",0,0,5135
"17245",163.43,3.33877,18838
"17246",0,0,21168
"17247",0,0,14612
"17248",36.5,100,16924
"17249",0,0,14064
"17250",1151.87,7.86613,9529
"17251",0,0,3077
"17252",0,0,8733
"17253",0,0,20815
"17254",41.94,13.7564,23116
"17255",412.69,44.7595,13404
"17256",0,0,9464
"17257",0,0,11990
"17258",0,0,2284
"17259",0,0,13059
"17260",0,0,14582
"17261",0,0,3722
"17262",0,0,11561
"17263",0,0,19379
"17264",0,0,4168
"17265",0,0,4512
"17266",0,0,255
"17267",0,0,10540
"17268",0,0,12889
"17269",0,0,12096
"17270",0,0,10202
"17271",430.46,36.0668,9527
"17272",0,0,20118
"17273",2136.25,15.5093,10774
"17274",0,0,21012
"17275",0,0,13858
"17276",16.34,59.8542,5150
"17277",954.8,47.8487,12536
"17278",0,0,17055
"17279",0,0,12568
"17280",0,0,3104
"17281",9655.96,3.98832,7508
"17282",37.63,99.9802,13740
"17283",0,0,13992
"17284",0,0,13890
"17285",0,0,18275
"17286",0,0,10310
"17287",0,0,13455
"17288",0,0,13821
"17289",0,0,18907
"17290",45.3,12.228,14471
"17291",314.32,72.0233,14916
"17292",0,0,5082
"17293",0,0,22955
"17294",0,0,20391
"17295",360.26,86.8181,5996
"17296",0,0,4021
"17297",0,0,8228
"17298",78.25,59.7658,16867
"17299",0,0,21305
"17300",59.33,32.6464,18515
"17301",0,0,22063
"17302",0,0,23293
"17303",0,0,7149
"17304",0,0,16874
"17305",0,0,14997
"17306",0,0,20421
"17307",0,0,11015
"17308",0,0,12244
"17309",4361.55,11.3393,2965
"17310",0,0,14043
"17311",0,0,13809
"17312",0,0,22606
"17313",0,0,23180
"17314",58.73,92.057,1226
"17315",143.01,61.6973,599
"17316",0,0,9077
"17317",0,0,23462
"17318",0,0,21365
"17319",177.71,34.7764,4605
"17320",0,0,14767
"17321",0,0,22601
"17322",0,0,19789
"17323",0,0,7899
"17324",71.28,100,5473
"17325",0,0,4362
"17326",0,0,15294
"17327",0,0,14569
"17328",0,0,18420
"17329",0,0,19781
"17330",95.76,99.3009,11949
"17331",0,0,19212
"17332",40.72,29.8255,7476
"17333",0,0,7683
"17334",71.06,53.0024,11575
"17335",0,0,10225
"17336",0,0,9663
"17337",0,0,8710
"17338",0,0,18361
"17339",0,0,11670
"17340",0,0,7719
"17341",574.37,62.5341,10155
"17342",0,0,19895
"17343",0,0,15063
"17344",1630.61,50.8391,5486
"17345",0,0,23119
"17346",106.37,1.26871,8596
"17347",0,0,3786
"17348",26.96,16.7107,22011
"17349",0,0,9660
"17350",0,0,13605
"17351",0,0,15677
"17352",0,0,10885
"17353",0,0,11238
"17354",0,0,21641
"17355",0,0,17929
"17356",0,0,10883
"17357",0,0,7308
"17358",53.45,5.26253,1155
"17359",1555.74,29.1896,1054
"17360",0,0,15175
"17361",145.65,9.68785,11756
"17362",0,0,7310
"17363",0,0,16052
"17364",0,0,18850
"17365",0,0,21034
"17366",0,0,17638
"17367",0,0,12181
"17368",0,0,22080
"17369",0,0,9283
"17370",9955.69,1.40632,7908
"17371",0,0,13435
"17372",126.78,100,15924
"17373",429.94,11.2428,15690
"17374",0,0,23514
"17375",0,0,15266
"17376",0,0,20404
"17377",0,0,17811
"17378",0,0,4089
"17379",27.58,100,10241
"17380",0,0,22065
"17381",0,0,8102
"17382",0,0,19269
"17383",0,0,18657
"17384",0,0,14072
"17385",365.95,27.0154,526
"17386",32.65,100,11222
"17387",0,0,23273
"17388",0,0,13368
"17389",0,0,1891
"17390",0,0,19101
"17391",0,0,22031
"17392",45.53,44.8644,19607
"17393",0,0,22714
"17394",0,0,10653
"17395",1250.49,54.2947,8465
"17396",0,0,12277
"17397",0,0,10607
"17398",0,0,18668
"17399",0,0,14703
"17400",0,0,16258
"17401",459.59,92.2875,1255
"17402",0,0,12220
"17403",532.85,70.3832,3886
"17404",0,0,11984
"17405",145.18,93.2553,11473
"17406",0,0,22398
"17407",0,0,14378
"17408",0,0,20977
"17409",0,0,22257
"17410",1174.55,0.941033,2044
"17411",0,0,13941
"17412",0,0,2125
"17413",0,0,19194
"17414",120.98,17.6862,13752
"17415",0,0,19165
"17416",0,0,1480
"17417",510.78,60.5654,4249
"17418",164.66,18.0206,18152
"17419",0,0,11156
"17420",0,0,20619
"17421",0,0,18343
"17422",0,0,1309
"17423",0,0,4500
"17424",0,0,18286
"17425",0,0,23246
"17426",0,0,15099
"17427",0,0,21800
"17428",0,0,13240
"17429",0,0,14884
"17430",0,0,22241
"17431",0,0,12313
"17432",0,0,14944
"17433",0,0,6176
"17434",0,0,5334
"17435",0,0,18273
"17436",0,0,16115
"17437",0,0,17567
"17438",0,0,6255
"17439",273.46,30.4768,14247
"17440",0,0,18544
"17441",0,0,21467
"17442",0,0,13448
"17443",167.2,57.1176,15828
"17444",21.77,95.3819,17350
"17445",0,0,11789
"17446",55.19,68.9954,18868
"17447",0,0,3963
"17448",0,0,9467
"17449",0,0,13430
"17450",0,0,23378
"17451",46.08,91.8909,17596
"17452",0,0,10448
"17453",0,0,6147
"17454",0,0,19776
"17455",37.8,91.0497,14101
"17456",0,0,5122
"17457",0,0,11973
"17458",171.13,1.04159,10090
"17459",0,0,917
"17460",224.67,48.9209,10843
"17461",41.85,100,15234
"17462",0,0,22147
"17463",0,0,22515
"17464",0,0,5134
"17465",0,0,10668
"17466",0,0,11621
"17467",0,0,5878
"17468",111.6,27.7659,12694
"17469",0,0,10992
"17470",81.29,100,14678
"17471",169.42,73.7906,13777
"17472",0,0,20789
"17473",122.02,6.95096,1539
"17474",0,0,12831
"17475",0,0,12892
"17476",0,0,4050
"17477",189.72,71.4419,1266
"17478",0,0,13325
"17479",0,0,19459
"17480",0,0,9010
"17481",0,0,20951
"17482",0,0,22109
"17483",0,0,11436
"17484",0,0,8829
"17485",0,0,20728
"17486",0,0,14024
"17487",930.83,12.3551,8478
"17488",0,0,11733
"17489",0,0,19251
"17490",0,0,14103
"17491",0,0,21902
"17492",0,0,6467
"17493",360.94,8.48243,580
"17494",0,0,22721
"17495",0,0,569
"17496",168.2,25.9788,14804
"17497",0,0,3426
"17498",0,0,8011
"17499",0,0,7859
"17500",0,0,22001
"17501",67.79,96.6742,9784
"17502",941.02,74.0714,5038
"17503",0,0,2464
"17504",16.47,100,2805
"17505",27.67,9.75453,8885
"17506",0,0,23190
"17507",0,0,9087
"17508",0,0,21267
"17509",0,0,6357
"17510",0,0,10474
"17511",2218.62,18.303,7424
"17512",43.08,75.1854,14909
"17513",0,0,20426
"17514",409.76,21.7086,370
"17515",0,0,15455
"17516",36.04,52.9,4994
"17517",10342.8,0.315206,8442
"17518",0,0,10541
"17519",0,0,3993
"17520",26.73,36.483,17837
"17521",0,0,13010
"17522",0,0,9491
"17523",0,0,6558
"17524",95.03,51.4294,3111
"17525",1112.95,34.77,1962
"17526",0,0,12908
"17527",0,0,9952
"17528",0,0,17548
"17529",0,0,23279
"17530",0,0,11487
"17531",42.25,61.3031,7967
"17532",0,0,3641
"17533",90.27,33.7743,6341
"17534",0,0,19375
"17535",0,0,20985
"17536",0,0,1343
"17537",0,0,15176
"17538",0,0,19435
"17539",40.82,12.5043,173
"17540",0,0,22417
"17541",0,0,19903
"17542",0,0,21605
"17543",66.04,100,9669
"17544",0,0,21130
"17545",0,0,21225
"17546",0,0,2117
"17547",450.47,36.4772,13133
"17548",822.9,50.8473,748
"17549",0,0,13911
"17550",0,0,20314
"17551",265,100,4259
"17552",0,0,18229
"17553",365.48,21.5205,11938
"17554",0,0,22646
"17555",0,0,8809
"17556",0,0,10445
"17557",0,0,1501
"17558",0,0,12930
"17559",0,0,13193
"17560",0,0,13873
"17561",204.87,100,4600
"17562",0,0,16938
"17563",27.69,100,17136
"17564",24.62,0.405113,19046
"17565",0,0,12366
"17566",0,0,8244
"17567",0,0,20770
"17568",0,0,19893
"17569",0,0,7122
"17570",0,0,2539
"17571",9224.65,12.567,2033
"17572",0,0,7456
"17573",0,0,22843
"17574",6193.18,4.86012,1978
"17575",0,0,19640
"17576",0,0,14082
"17577",0,0,12012
"17578",0,0,18861
"17579",0,0,3622
"17580",0,0,15742
"17581",5175.45,14.3305,3506
"17582",0,0,11405
"17583",0,0,14464
"17584",5331.72,3.88075,11889
"17585",0,0,20801
"17586",536.97,40.2953,5399
"17587",0,0,13424
"17588",0,0,17599
"17589",0,0,22197
"17590",0,0,5971
"17591",0,0,11503
"17592",26.12,100,9815
"17593",0,0,7672
"17594",850.08,26.6517,10109
"17595",0,0,9235
"17596",0,0,12426
"17597",0,0,22425
"17598",0,0,18407
"17599",0,0,10943
"17600",0,0,7850
"17601",253.08,91.1336,12518
"17602",0,0,22954
"17603",0,0,22027
"17604",0,0,9449
"17605",0,0,14387
"17606",0,0,23239
"17607",0,0,6726
"17608",0,0,12405
"17609",0,0,9410
"17610",0,0,12715
"17611",0,0,19059
"17612",0,0,11467
"17613",105,68.6933,18161
"17614",44.96,47.7149,3371
"17615",36.89,99.9533,7482
"17616",0,0,17520
"17617",80.78,100,8660
"17618",0,0,12201
"17619",8345.31,7.88818,1793
"17620",0,0,21382
"17621",0,0,10550
"17622",2474.83,12.2152,5074
"17623",0,0,10949
"17624",0,0,23201
"17625",0,0,6157
"17626",0,0,5153
"17627",0,0,3681
"17628",0,0,1269
"17629",0,0,21448
"17630",0,0,6763
"17631",0,0,13286
"17632",2688.05,5.76051,2323
"17633",0,0,20545
"17634",63.5,57.5504,2701
"17635",20.03,100,19788
"17636",226.36,32.1442,3224
"17637",71.82,100,6511
"17638",0,0,20833
"17639",272.22,61.1429,6285
"17640",0,0,13887
"17641",0,0,3081
"17642",469.84,90.4318,7598
"17643",0,0,774
"17644",517.57,48.297,5491
"17645",57.92,99.3182,8015
"17646",0,0,5106
"17647",0,0,21432
"17648",0,0,18857
"17649",3975.99,8.89807,1797
"17650",0,0,17645
"17651",0,0,12747
"17652",42.61,48.5836,8807
"17653",1563.62,27.3592,4617
"17654",0,0,19601
"17655",0,0,9266
"17656",2901.93,9.34045,11296
"17657",153.9,33.1611,10869
"17658",0,0,13336
"17659",0,0,2388
"17660",0,0,16617
"17661",0,0,11008
"17662",0,0,7691
"17663",0,0,20157
"17664",0,0,15761
"17665",0,0,18189
"17666",2413.79,13.4012,7522
"17667",1376.05,60.4972,2687
"17668",0,0,8247
"17669",0,0,13503
"17670",173.06,55.3691,209
"17671",0,0,9634
"17672",0,0,9595
"17673",0,0,5719
"17674",0,0,4106
"17675",0,0,16462
"17676",0,0,3521
"17677",0,0,18053
